Rh:-RhDAV:   5    -0.293469805978E+02   -0.55819E-06   -0.53710E-07   576   0.536E-03
Rh-Rh:RhDAV:   8     0.202016825292E+02    0.21111E-06   -0.16302E-06   696   0.745E-03
Rh-Rh:Rh-RhDAV:   4     0.698051717564E+02    0.85544E-06   -0.54412E-07   784   0.448E-03
Tc:DAV:   8    -0.263903572374E+02    0.21270E-06   -0.14121E-07   544   0.179E-03
Tc-Tc:DAV:  19     0.161414837309E+02    0.68889E-06   -0.89406E-08   616   0.117E-03
Tc:TcDAV:  10    -0.343387314386E+02   -0.24889E-06   -0.23969E-07   320   0.394E-03
Tc:-TcDAV:   6    -0.343387319538E+02   -0.35971E-08   -0.41084E-07   336   0.532E-03
Tc-Tc:TcDAV:  12     0.818645118173E+01   -0.95527E-06   -0.28838E-07   720   0.252E-03
Tc-Tc:Tc-TcDAV:  21     0.507242813072E+02    0.64495E-06   -0.13307E-08   624   0.622E-04
Xe:DAV:   4    -0.596783580828E+01   -0.52659E-06   -0.11608E-06   592   0.699E-03
Xe-Xe:DAV:   5     0.265228910127E+03   -0.27405E-06   -0.38553E-07   568   0.431E-03
Xe:XeDAV:   9     0.650564774608E+01   -0.17563E-06   -0.10199E-07   432   0.242E-03
Xe:-XeDAV:   7     0.650564865348E+01   -0.66260E-07   -0.20457E-07   480   0.391E-03
Xe-Xe:XeDAV:   6     0.277700666445E+03    0.99809E-07   -0.14630E-07   704   0.330E-03
Xe-Xe:Xe-XeDAV: 100     0.343548584511E+03   -0.71917E+01   -0.14736E+00  1104   0.367E+00
Be:DAV:   2    -0.210076430171E+02    0.14797E-07   -0.36024E-08   536   0.423E-04
Be-Be:DAV:   5    -0.146442112723E+02   -0.34206E-06   -0.18511E-07   552   0.233E-03
Be:BeDAV:   2    -0.235734305910E+02    0.69154E-07   -0.17345E-07   512   0.861E-04
Be:-BeDAV:   2    -0.235734305912E+02    0.68027E-07   -0.17202E-07   520   0.862E-04
Be-Be:BeDAV:  14    -0.172120983498E+02   -0.30859E-06   -0.49011E-08   528   0.841E-04
Be-Be:Be-BeDAV:   9    -0.108465812907E+02   -0.46704E-06   -0.42295E-08   496   0.114E-03
C_s:DAV:   6    -0.219924465570E+02   -0.18838E-06   -0.22131E-08   496   0.141E-03
C_s-C_s:DAV:   2    -0.368357524997E+02    0.12441E-07   -0.10718E-07   520   0.439E-03
C_s:C_sDAV:   4    -0.255417008008E+02    0.24629E-06   -0.76668E-07   560   0.698E-03
C_s:-C_sDAV:   4    -0.255417008991E+02   -0.69244E-06   -0.40445E-07   576   0.549E-03
C_s-C_s:C_sDAV:  33    -0.403876195552E+02    0.99909E-06   -0.10895E-07   536   0.252E-03
C_s-C_s:C_s-C_sDAV:   2    -0.552302523718E+02    0.43773E-07   -0.66428E-08   624   0.286E-03
Gd:DAV: 100    -0.241412063241E+02   -0.65941E-04   -0.85759E-07   736   0.262E-03
Gd-Gd:DAV:  25     0.181070170255E+03   -0.79218E-06   -0.32724E-07   832   0.479E-03
Gd:GdDAV:   5    -0.298381251307E+02    0.25639E-06   -0.18186E-06   824   0.800E-03
Gd:-GdDAV:   8    -0.298381309609E+02    0.16459E-06   -0.17760E-07   600   0.299E-03
Gd-Gd:GdDAV: 100    -0.392993483460E+04    0.48545E+03   -0.11554E+03  2080   0.529E+02
Gd-Gd:Gd-GdDAV:  26     0.380581664014E+03    0.26319E-06   -0.96566E-07  1024   0.137E-02
Ir:DAV:   5    -0.253660673792E+02    0.69679E-06   -0.18737E-07   520   0.403E-03
Ir-Ir:DAV:   5     0.636268233482E+02   -0.53087E-06   -0.56920E-07   768   0.423E-03
Ir:IrDAV:   6    -0.322876783224E+02   -0.15718E-06   -0.77152E-08   680   0.177E-03
Ir:-IrDAV:   6    -0.322876781856E+02    0.24387E-06   -0.24884E-07   624   0.345E-03
Ir-Ir:IrDAV:   8     0.566795919364E+02   -0.28815E-07   -0.64968E-07   728   0.576E-03
Ir-Ir:Ir-IrDAV:   4     0.145695423137E+03    0.71441E-06   -0.71625E-07   864   0.511E-03
Na_sv:DAV:  19    -0.177297112721E+02    0.28286E-06   -0.25033E-07   616   0.322E-03
Na_sv-Na_sv:DAV:   2     0.191784399953E+01   -0.19640E-06   -0.70376E-07   720   0.214E-03
Na_sv:Na_svDAV:  81    -0.189739594300E+02    0.12789E+02   -0.22351E+00  1096   0.390E+00    0.403E+00
Na_sv:-Na_svDAV:  68    -0.170187836000E+02    0.60250E-07   -0.23985E-06   792   0.426E-03
Na_sv-Na_sv:Na_svDAV:   5     0.262283695618E+01   -0.94405E-06   -0.33042E-07   624   0.399E-03
Na_sv-Na_sv:Na_sv-Na_svDAV:   4     0.222752262378E+02    0.18700E-07   -0.45566E-08   768   0.185E-03
Pa_s:DAV:   3    -0.225249118509E+02    0.26715E-06   -0.88608E-07   480   0.701E-03
Pa_s-Pa_s:DAV:   7     0.276132471570E+03    0.88876E-06   -0.52908E-07   592   0.108E-02
Pa_s:Pa_sDAV:   4    -0.266079926997E+02   -0.10289E-06   -0.12269E-06   800   0.999E-03
Pa_s:-Pa_sDAV:   3    -0.266079923134E+02    0.25758E-06   -0.87564E-07   736   0.105E-02
Pa_s-Pa_s:Pa_sDAV: 100    -0.517055528118E+04   -0.75709E+03   -0.83358E+01  1464   0.108E+02
Pa_s-Pa_s:Pa_s-Pa_sDAV:   5     0.570707058328E+03    0.34833E-06   -0.86134E-07   792   0.153E-02
Rh_pv:DAV:   6    -0.239610586680E+02   -0.69244E-06   -0.19382E-07   520   0.498E-03
Rh_pv-Rh_pv:DAV:   4     0.867022387331E+02   -0.28252E-06   -0.15070E-07   600   0.487E-03
Rh_pv:Rh_pvDAV:   5    -0.294783723887E+02    0.49837E-07   -0.51357E-07   624   0.134E-02
Rh_pv:-Rh_pvDAV:   5    -0.294783689325E+02    0.14804E-06   -0.39985E-07   624   0.129E-02
Rh_pv-Rh_pv:Rh_pvDAV:   6     0.811663624648E+02    0.31910E-06   -0.12314E-06   832   0.122E-02
Rh_pv-Rh_pv:Rh_pv-Rh_pvDAV:   9     0.191845815476E+03    0.61030E-06   -0.25701E-06  1104   0.168E-02
Tc_pv:DAV:   5    -0.264169478235E+02   -0.39621E-06   -0.58167E-08   544   0.237E-03
Tc_pv-Tc_pv:DAV:   4     0.729459560874E+02   -0.10194E-06   -0.67148E-08   656   0.167E-03
Tc_pv:Tc_pvDAV:   4    -0.343919923285E+02    0.11433E-06   -0.10965E-07   624   0.238E-03
Tc_pv:-Tc_pvDAV:   7    -0.343919842407E+02    0.52854E-07   -0.28136E-07   672   0.353E-03
Tc_pv-Tc_pv:Tc_pvDAV:  11     0.649553496380E+02    0.27201E-06   -0.12055E-07   856   0.188E-03
Tc_pv-Tc_pv:Tc_pv-Tc_pvDAV:   6     0.164333684311E+03    0.68418E-06   -0.52084E-07   984   0.470E-03
Yb:DAV:  26    -0.156648566230E+02   -0.28348E-06   -0.46435E-07   640   0.603E-03
Yb-Yb:DAV:  31     0.275619745168E+03    0.21998E-06   -0.35389E-10  1008   0.146E-04
Yb:YbDAV:   7    -0.128884445792E+02    0.31012E-06   -0.26026E-07   928   0.408E-03
Yb:-YbDAV:   4    -0.128884273059E+02    0.41348E-06   -0.21387E-06  1056   0.200E-02
Yb-Yb:YbDAV:  13     0.278396118983E+03    0.11546E-06   -0.14805E-06  1240   0.193E-02
Yb-Yb:Yb-YbDAV:  14     0.569680687874E+03   -0.38885E-06   -0.20533E-07  1360   0.363E-03
Be_sv:DAV:   2    -0.209865821827E+02    0.11145E-07   -0.25020E-08   528   0.837E-04
Be_sv-Be_sv:DAV:   7    -0.145898446495E+02   -0.35571E-06   -0.38315E-08   472   0.162E-03
Be_sv:Be_svDAV:   2    -0.235314141117E+02    0.29938E-06   -0.21009E-07   544   0.326E-03
Be_sv:-Be_svDAV:   2    -0.235314114675E+02    0.29590E-06   -0.20250E-07   520   0.292E-03
Be_sv-Be_sv:Be_svDAV:   5    -0.171368645281E+02    0.70086E-06   -0.44090E-07   472   0.362E-03
Be_sv-Be_sv:Be_sv-Be_svDAV:   7    -0.107382544455E+02    0.24276E-06   -0.30187E-07   288   0.351E-03
Cs_sv:DAV:   4    -0.812996260371E+01   -0.44959E-06   -0.19515E-07   576   0.249E-03
Cs_sv-Cs_sv:DAV:  36     0.285072611562E+03   -0.18239E-07   -0.22288E-08   664   0.595E-04
Cs_sv:Cs_svDAV:   5     0.218204049482E+01    0.18544E-06   -0.97834E-08   736   0.158E-03
Cs_sv:-Cs_svDAV:   5     0.218204085512E+01    0.28211E-06   -0.92182E-08   760   0.158E-03
Cs_sv-Cs_sv:Cs_svDAV:   8     0.295383160932E+03    0.54917E-06   -0.19838E-06   752   0.620E-03
Cs_sv-Cs_sv:Cs_sv-Cs_svDAV:   7     0.588586522377E+03   -0.65943E-06   -0.24554E-06  1056   0.768E-03
Gd_3:DAV:   3    -0.183588983791E+02    0.17107E-06   -0.65066E-07   496   0.396E-03
Gd_3-Gd_3:DAV:   4     0.118997252867E+03    0.11931E-07   -0.27591E-07   656   0.288E-03
Gd_3:Gd_3DAV:   3    -0.182759734226E+02    0.89063E-06   -0.95728E-06   760   0.712E-03
Gd_3:-Gd_3DAV:   3    -0.182759734864E+02    0.91785E-06   -0.97666E-06   744   0.714E-03
Gd_3-Gd_3:Gd_3DAV:  12     0.119079473049E+03    0.43991E-06   -0.16780E-06   696   0.533E-03
Gd_3-Gd_3:Gd_3-Gd_3DAV: 100     0.256435245651E+03    0.16334E-02   -0.36576E-03  1200   0.133E-01
K_pv:DAV:   6    -0.148642136478E+02   -0.14735E-06   -0.10095E-07   528   0.202E-03
K_pv-K_pv:DAV:   5     0.898461858603E+02   -0.53376E-06   -0.10078E-07   464   0.268E-03
K_pv:K_pvDAV:   7    -0.112867464420E+02   -0.59230E-06   -0.71480E-07   416   0.630E-03
K_pv:-K_pvDAV:   7    -0.112867471512E+02   -0.54537E-06   -0.70477E-07   408   0.627E-03
K_pv-K_pv:K_pvDAV:   8     0.934237356386E+02    0.16444E-06   -0.23068E-06   832   0.650E-03
K_pv-K_pv:K_pv-K_pvDAV:  10     0.198134278765E+03   -0.21194E-07   -0.10071E-07   568   0.179E-03
Nb_pv:DAV:   2    -0.256812418974E+02   -0.36085E-06   -0.55781E-07   528   0.440E-03
Nb_pv-Nb_pv:DAV:   9     0.100397662702E+03    0.91456E-06   -0.86912E-08   760   0.282E-03
Nb_pv:Nb_pvDAV:   2    -0.329211765774E+02   -0.26881E-06   -0.19812E-06   840   0.125E-02
Nb_pv:-Nb_pvDAV:   5    -0.329211759367E+02    0.69664E-06   -0.31174E-07   704   0.509E-03
Nb_pv-Nb_pv:Nb_pvDAV:   9     0.931534170487E+02   -0.49068E-06   -0.87189E-07   760   0.761E-03
Nb_pv-Nb_pv:Nb_pv-Nb_pvDAV:  11     0.219236623334E+03   -0.23570E-07   -0.46346E-08   808   0.212E-03
Pb:DAV:   4    -0.158143773960E+02   -0.78752E-06   -0.36066E-07   632   0.333E-03
Pb-Pb:DAV: 100    -0.323360272980E+04   -0.13367E+03   -0.88291E-02   968   0.181E+00
Pb:PbDAV:   5    -0.131859066799E+02   -0.29608E-07   -0.13938E-07   528   0.282E-03
Pb:-PbDAV:   5    -0.131859065129E+02    0.22893E-06   -0.14781E-07   528   0.284E-03
Pb-Pb:PbDAV:  22     0.115161252796E+03    0.88617E-06   -0.14915E-07   440   0.306E-03
Pb-Pb:Pb-PbDAV:  34     0.243510334652E+03   -0.65220E-06   -0.98047E-08   368   0.130E-03
Ru:DAV:   9    -0.253232070306E+02   -0.75324E-06   -0.49216E-08   520   0.175E-03
Ru-Ru:DAV:   2     0.166659367796E+02   -0.22933E-06   -0.11805E-06   560   0.681E-03
Ru:RuDAV:   8    -0.322036898527E+02   -0.15363E-06   -0.97982E-08   264   0.237E-03
Ru:-RuDAV:   7    -0.322036896877E+02    0.22829E-06   -0.18596E-07   280   0.396E-03
Ru-Ru:RuDAV:  45     0.977404761054E+01   -0.96967E-06   -0.84854E-08   696   0.108E-03
Ru-Ru:Ru-RuDAV:   2     0.517731280464E+02    0.42780E-06   -0.30392E-06   768   0.132E-02
Te:DAV:   5    -0.161956860095E+02   -0.18438E-06   -0.41839E-08   576   0.121E-03
Te-Te:DAV:   4     0.174509715870E+03   -0.14874E-06   -0.74103E-08   552   0.163E-03
Te:TeDAV:   5    -0.139499323311E+02    0.42170E-07   -0.12214E-07   448   0.235E-03
Te:-TeDAV:   2    -0.139499323376E+02   -0.23111E-07   -0.24697E-07   472   0.247E-03
Te-Te:TeDAV:   8     0.176754805250E+03   -0.15806E-06   -0.27932E-07   744   0.221E-03
Te-Te:Te-TeDAV:   4     0.367459257213E+03    0.18188E-06   -0.88593E-07   720   0.492E-03
Yb_2:DAV:   2    -0.161268284935E+02    0.54222E-06   -0.91298E-06   616   0.139E-02
Yb_2-Yb_2:DAV:  11     0.853723652913E+02   -0.37951E-06   -0.20221E-08   448   0.113E-03
Yb_2:Yb_2DAV:   2    -0.138123766416E+02    0.17421E-06   -0.79407E-07   344   0.290E-03
Yb_2:-Yb_2DAV:   2    -0.138123793238E+02    0.47760E-06   -0.88509E-07   424   0.284E-03
Yb_2-Yb_2:Yb_2DAV:   7     0.876868102717E+02   -0.68629E-07   -0.15590E-07   560   0.228E-03
Yb_2-Yb_2:Yb_2-Yb_2DAV:   3     0.189186001782E+03    0.65182E-06   -0.25361E-06   600   0.775E-03
B_h:DAV:   5    -0.217237539155E+02   -0.31204E-06   -0.41253E-08   528   0.122E-03
B_h-B_h:DAV:   4    -0.264254592637E+02   -0.59381E-06   -0.49567E-08   496   0.150E-03
B_h:B_hDAV:   4    -0.250058530949E+02   -0.57714E-07   -0.47303E-08   528   0.153E-03
B_h:-B_hDAV:   4    -0.250058343019E+02   -0.17561E-06   -0.59805E-08   536   0.175E-03
B_h-B_h:B_hDAV:  13    -0.297074700714E+02   -0.67184E-06   -0.23893E-07   528   0.243E-03
B_h-B_h:B_h-B_hDAV:   4    -0.344090527366E+02    0.20619E-06   -0.41615E-07   544   0.492E-03
Cu:DAV:   5    -0.214691605541E+02   -0.28687E-06   -0.76572E-08   496   0.242E-03
Cu-Cu:DAV:  38     0.119290105716E+02    0.32487E-06   -0.80556E-09   672   0.493E-04
Cu:CuDAV:   9    -0.244967403878E+02    0.99318E-06   -0.62175E-08   624   0.188E-03
Cu:-CuDAV:   9    -0.244967375202E+02    0.75616E-06   -0.50559E-08   616   0.172E-03
Cu-Cu:CuDAV:   7     0.890152518832E+01    0.11260E-06   -0.28532E-07   480   0.536E-03
Cu-Cu:Cu-CuDAV:   5     0.423008505948E+02   -0.65966E-06   -0.13075E-06   704   0.661E-03
Ge:DAV:   2    -0.216293599726E+02    0.72546E-07   -0.14017E-07   528   0.137E-03
Ge-Ge:DAV:   2     0.405142272356E+02   -0.17462E-07   -0.51467E-08   520   0.120E-03
Ge:GeDAV:   3    -0.248170285773E+02    0.35351E-06   -0.38812E-07   536   0.320E-03
Ge:-GeDAV:   3    -0.248170285877E+02    0.35454E-06   -0.38784E-07   512   0.319E-03
Ge-Ge:GeDAV:   5     0.373227324587E+02   -0.10097E-07   -0.45819E-08   464   0.121E-03
Ge-Ge:Ge-GeDAV:   4     0.994703067856E+02    0.85919E-06   -0.26258E-07   432   0.343E-03
Kr:DAV:   2    -0.129652563829E+02    0.17834E-06   -0.46814E-07   496   0.378E-03
Kr-Kr:DAV:  21     0.103896153678E+03   -0.99203E-06   -0.13633E-07   480   0.264E-03
Kr:KrDAV:   4    -0.748158437031E+01   -0.28038E-06   -0.51891E-07   408   0.314E-03
Kr:-KrDAV:   2    -0.748158435152E+01   -0.18908E-06   -0.15431E-07   480   0.162E-03
Kr-Kr:KrDAV:   5     0.109370592700E+03   -0.11792E-06   -0.10182E-06   648   0.553E-03
Kr-Kr:Kr-KrDAV:   9     0.226235218348E+03   -0.29096E-06   -0.16342E-07   616   0.241E-03
Nb_sv:DAV:   4    -0.259563233148E+02   -0.41078E-07   -0.24931E-07   544   0.535E-03
Nb_sv-Nb_sv:DAV:  11     0.794156980837E+02   -0.27636E-06   -0.15320E-06   688   0.810E-03
Nb_sv:Nb_svDAV:   5    -0.334713439874E+02   -0.53958E-06   -0.33683E-07   736   0.682E-03
Nb_sv:-Nb_svDAV:   8    -0.334713435421E+02    0.16878E-06   -0.10070E-07   704   0.427E-03
Nb_sv-Nb_sv:Nb_svDAV:   4     0.718926279309E+02    0.63894E-06   -0.76821E-07   960   0.840E-03
Nb_sv-Nb_sv:Nb_sv-Nb_svDAV:   7     0.177272706948E+03   -0.14584E-06   -0.63353E-07  1064   0.596E-03
Pb_d:DAV:   5    -0.156869016073E+02   -0.19755E-06   -0.86374E-08   512   0.295E-03
Pb_d-Pb_d:DAV:   4     0.178829756079E+03   -0.21939E-06   -0.13243E-07   656   0.242E-03
Pb_d:Pb_dDAV:   4    -0.129303787227E+02   -0.26480E-06   -0.42031E-07   624   0.599E-03
Pb_d:-Pb_dDAV:   4    -0.129303741750E+02   -0.11364E-06   -0.68149E-07   632   0.666E-03
Pb_d-Pb_d:Pb_dDAV:   7     0.181586508673E+03    0.86470E-06   -0.28580E-07   840   0.503E-03
Pb_d-Pb_d:Pb_d-Pb_dDAV:   7     0.376105182352E+03    0.83893E-06   -0.12251E-06  1024   0.772E-03
Ru_pv:DAV:  10    -0.253673939490E+02   -0.55940E-06   -0.11663E-06   488   0.810E-03
Ru_pv-Ru_pv:DAV:   4     0.803381460705E+02   -0.82960E-07   -0.78713E-08   640   0.209E-03
Ru_pv:Ru_pvDAV:   7    -0.322920957604E+02   -0.16106E-06   -0.63773E-06   856   0.152E-02
Ru_pv:-Ru_pvDAV:   6    -0.322920870096E+02   -0.13368E-06   -0.62621E-07   632   0.710E-03
Ru_pv-Ru_pv:Ru_pvDAV:   8     0.733987978956E+02   -0.35703E-06   -0.14609E-06   960   0.656E-03
Ru_pv-Ru_pv:Ru_pv-Ru_pvDAV:  11     0.179117601932E+03    0.41565E-06   -0.68680E-08   872   0.230E-03
Th:DAV:   2    -0.176399139139E+02    0.64952E-06   -0.18375E-06   528   0.537E-03
Th-Th:DAV:   7     0.218625272607E+03   -0.15010E-06   -0.17950E-07   616   0.283E-03
Th:ThDAV:   2    -0.168370233015E+02    0.93670E-06   -0.76762E-06   944   0.133E-02
Th:-ThDAV:   2    -0.168370229782E+02    0.41172E-07   -0.12297E-07   648   0.216E-03
Th-Th:ThDAV:   5     0.219426331753E+03    0.96798E-06   -0.98087E-06  1312   0.214E-02
Th-Th:Th-ThDAV:  25     0.455691746714E+03   -0.11726E-06   -0.30879E-08   896   0.101E-03
Y_sv:DAV:   3    -0.201189761022E+02    0.42120E-06   -0.46318E-06   496   0.524E-03
Y_sv-Y_sv:DAV:   7     0.787500158016E+02   -0.46452E-06   -0.57368E-07   584   0.722E-03
Y_sv:Y_svDAV:   2    -0.217961277503E+02    0.28187E-06   -0.57860E-06   840   0.107E-02
Y_sv:-Y_svDAV:   2    -0.217961265983E+02    0.28499E-06   -0.58258E-06   840   0.107E-02
Y_sv-Y_sv:Y_svDAV:  18     0.770712114703E+02   -0.78194E-06   -0.56261E-07   504   0.665E-03
Y_sv-Y_sv:Y_sv-Y_svDAV:  20     0.175940756410E+03    0.43421E-06   -0.12496E-08   808   0.669E-04
Bi:DAV:   4    -0.144784050963E+02   -0.86607E-06   -0.62326E-08   608   0.155E-03
Bi-Bi:DAV:   7     0.158693959337E+03    0.47171E-07   -0.45507E-08   512   0.138E-03
Bi:BiDAV:   4    -0.105130453510E+02    0.28042E-06   -0.10566E-07   512   0.232E-03
Bi:-BiDAV:   5    -0.105130454237E+02    0.63608E-09   -0.31526E-08   496   0.140E-03
Bi-Bi:BiDAV:   7     0.162657795644E+03   -0.32006E-07   -0.27494E-07   560   0.405E-03
Bi-Bi:Bi-BiDAV:   5     0.335831181957E+03    0.10011E-06   -0.21399E-07   768   0.248E-03
Cu_pv:DAV:   5    -0.218426958823E+02   -0.35824E-06   -0.27363E-08   456   0.181E-03
Cu_pv-Cu_pv:DAV:  14     0.161260208856E+02   -0.81682E-06   -0.80409E-08   784   0.152E-03
Cu_pv:Cu_pvDAV:   4    -0.252438240198E+02   -0.53024E-08   -0.72738E-08   760   0.241E-03
Cu_pv:-Cu_pvDAV:   4    -0.252438112193E+02    0.53613E-07   -0.58235E-08   744   0.210E-03
Cu_pv-Cu_pv:Cu_pvDAV: 100    -0.463614301916E+04   -0.68099E+03   -0.59192E+00  2288   0.159E+01
Cu_pv-Cu_pv:Cu_pv-Cu_pvDAV:   3     0.506937514952E+02    0.64123E-06   -0.19075E-06  1304   0.134E-02
Ge_d:DAV:   2    -0.217795735127E+02   -0.10705E-08   -0.26217E-08   504   0.173E-03
Ge_d-Ge_d:DAV:   5     0.368740497972E+02    0.97696E-07   -0.22420E-07   656   0.351E-03
Ge_d:Ge_dDAV:   3    -0.251178076963E+02    0.33262E-06   -0.16458E-06   688   0.694E-03
Ge_d:-Ge_dDAV:   3    -0.251178022340E+02    0.37326E-06   -0.17626E-06   664   0.707E-03
Ge_d-Ge_d:Ge_dDAV:   5     0.335311756268E+02   -0.11719E-06   -0.19255E-07   728   0.413E-03
Ge_d-Ge_d:Ge_d-Ge_dDAV:   7     0.921888525008E+02   -0.12334E-06   -0.41178E-07  1008   0.511E-03
K_sv:DAV:   6    -0.152153592856E+02   -0.24598E-06   -0.44293E-07   512   0.345E-03
K_sv-K_sv:DAV:   6     0.556643635037E+02    0.73526E-06   -0.46947E-07   752   0.247E-03
K_sv:K_svDAV:   7    -0.119890524727E+02   -0.15716E-06   -0.27871E-07   712   0.338E-03
K_sv:-K_svDAV:   7    -0.119890525016E+02   -0.12583E-06   -0.25736E-07   696   0.327E-03
K_sv-K_sv:K_svDAV:  13     0.588890416337E+02   -0.16520E-07   -0.10374E-07   584   0.192E-03
K_sv-K_sv:K_sv-K_svDAV:   4     0.129770550587E+03    0.90600E-06   -0.10278E-06   920   0.689E-03
Nd:DAV:   6    -0.234535070817E+02    0.26199E-06   -0.56858E-07   328   0.451E-03
Nd-Nd:DAV:   7     0.180051179707E+03   -0.59281E-08   -0.12703E-07   552   0.428E-03
Nd:NdDAV:   5    -0.284651928139E+02    0.50562E-06   -0.19538E-06   624   0.836E-03
Nd:-NdDAV:   5    -0.284651975248E+02    0.65326E-06   -0.37285E-06   648   0.108E-02
Nd-Nd:NdDAV:  60     0.175038911753E+03    0.34299E-04   -0.10628E-04  1568   0.750E-02    0.177E-01
Nd-Nd:Nd-NdDAV:   9     0.378543624283E+03    0.27903E-07   -0.44620E-06  1096   0.116E-02
Pd:DAV:   5    -0.222868572424E+02   -0.98220E-06   -0.93158E-08   528   0.292E-03
Pd-Pd:DAV:   5     0.470173735003E+02   -0.37779E-06   -0.16196E-07   696   0.264E-03
Pd:PdDAV:   5    -0.261301518943E+02    0.35902E-07   -0.19334E-07   632   0.330E-03
Pd:-PdDAV:   5    -0.261301512095E+02   -0.27902E-06   -0.25045E-07   624   0.376E-03
Pd-Pd:PdDAV:  14     0.431570746915E+02   -0.34399E-06   -0.13384E-07   464   0.268E-03
Pd-Pd:Pd-PdDAV:  10     0.112476069821E+03   -0.39000E-06   -0.24256E-07   704   0.260E-03
S:DAV:   4    -0.215109073933E+02   -0.59321E-06   -0.52641E-08   544   0.135E-03
S-S:DAV:   7     0.872778665501E+01   -0.19383E-06   -0.26109E-07   496   0.314E-03
S:SDAV:   9    -0.245792405352E+02    0.86871E-06   -0.85889E-08   496   0.125E-03
S:-SDAV:   9    -0.245792410024E+02    0.90244E-06   -0.77170E-08   456   0.159E-03
S-S:SDAV:   5     0.564402701848E+01   -0.53699E-06   -0.11111E-06   856   0.462E-03
S-S:S-SDAV:   2     0.358959191272E+02   -0.89518E-06   -0.82742E-06   840   0.126E-02
Th_s:DAV:   3    -0.166546869942E+02    0.45281E-06   -0.18956E-06   480   0.909E-03
Th_s-Th_s:DAV:   5     0.323714799899E+03   -0.40195E-06   -0.17664E-07   712   0.355E-03
Th_s:Th_sDAV:   3    -0.148675481873E+02    0.21461E-06   -0.12408E-06   728   0.655E-03
Th_s:-Th_sDAV:   2    -0.148675483798E+02    0.70932E-06   -0.62010E-06   904   0.121E-02
Th_s-Th_s:Th_sDAV:   8     0.325499680506E+03    0.44876E-06   -0.13047E-06   592   0.828E-03
Th_s-Th_s:Th_s-Th_sDAV:   9     0.665871657939E+03    0.28933E-07   -0.56159E-07   688   0.536E-03
Zn:DAV:   4    -0.193109185972E+02    0.32450E-06   -0.65309E-07   512   0.488E-03
Zn-Zn:DAV:   8     0.275778546763E+02   -0.11427E-06   -0.57111E-07   592   0.145E-03
Zn:ZnDAV:   4    -0.201800126631E+02   -0.24424E-08   -0.25013E-07   632   0.251E-03
Zn:-ZnDAV:   4    -0.201800077303E+02   -0.60486E-08   -0.24639E-07   632   0.249E-03
Zn-Zn:ZnDAV:  23     0.267067672933E+02    0.24390E-06   -0.23435E-08   824   0.166E-03
Zn-Zn:Zn-ZnDAV:   6     0.735971040003E+02   -0.20622E-06   -0.12151E-07   872   0.194E-03
Bi_d:DAV:   2    -0.146134335467E+02   -0.76445E-07   -0.69265E-08   456   0.187E-03
Bi_d-Bi_d:DAV:   4     0.214767736536E+03    0.26818E-06   -0.10023E-06   616   0.685E-03
Bi_d:Bi_dDAV:   4    -0.107849810530E+02    0.38270E-06   -0.53655E-07   632   0.556E-03
Bi_d:-Bi_dDAV:   4    -0.107849778219E+02    0.57972E-06   -0.73694E-07   632   0.682E-03
Bi_d-Bi_d:Bi_dDAV:   7     0.218592159723E+03    0.59453E-06   -0.16985E-06   968   0.778E-03
Bi_d-Bi_d:Bi_d-Bi_dDAV:   6     0.447971913775E+03    0.44733E-07   -0.29536E-07   984   0.322E-03
Ge_h:DAV:   2    -0.216611682751E+02    0.59805E-06   -0.21836E-06   488   0.510E-03
Ge_h-Ge_h:DAV:   5     0.408994448948E+02    0.60442E-06   -0.21841E-07   656   0.300E-03
Ge_h:Ge_hDAV:   3    -0.248809169432E+02    0.32802E-06   -0.11866E-06   688   0.579E-03
Ge_h:-Ge_hDAV:   3    -0.248809062224E+02    0.33007E-06   -0.11872E-06   688   0.580E-03
Ge_h-Ge_h:Ge_hDAV:   6     0.376754345613E+02    0.64708E-06   -0.63944E-07   952   0.436E-03
Ge_h-Ge_h:Ge_h-Ge_hDAV:   5     0.100239792795E+03   -0.51599E-07   -0.19039E-07   872   0.375E-03
La:DAV:   5    -0.175427490901E+02   -0.96870E-07   -0.22899E-07   496   0.596E-03
La-La:DAV:   8     0.164101907268E+03    0.11949E-06   -0.18057E-07   632   0.780E-03
La:LaDAV:   8    -0.166442287997E+02    0.44482E-06   -0.30819E-07   720   0.688E-03
La:-LaDAV:   4    -0.166442285170E+02   -0.15924E-06   -0.76502E-07   664   0.106E-02
La-La:LaDAV: 100     0.129453459498E+03   -0.22899E+00   -0.12702E+01  1528   0.117E+01
La-La:La-LaDAV:   5     0.346645707221E+03    0.81525E-06   -0.26298E-06   896   0.362E-02
Nd_3:DAV:   4    -0.174554347005E+02   -0.15384E-06   -0.25826E-07   544   0.263E-03
Nd_3-Nd_3:DAV:  19    -0.215623422607E+03    0.61318E-06   -0.30342E-06   624   0.842E-04
Nd_3:Nd_3DAV:   4    -0.164696135983E+02    0.13789E-06   -0.17077E-07   656   0.225E-03
Nd_3:-Nd_3DAV:   4    -0.164696129080E+02    0.77444E-06   -0.12811E-06   792   0.568E-03
Nd_3-Nd_3:Nd_3DAV:  33    -0.214637459753E+03   -0.22093E-06   -0.64241E-07   536   0.417E-03
Nd_3-Nd_3:Nd_3-Nd_3DAV:  48    -0.412804309270E+03    0.74785E-06   -0.15901E-07   704   0.264E-03
